# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Thu May 06 23:46:32 BST 2021 [seed=1620341191955]
# -working /home/mahan/Downloads/alignment_lab/For_publication/flu/HA_monthly_2009-2011/novLC_alignments_logistic.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	logistic.popSize	logistic.growthRate	logistic.t50	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	external.rate	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	coalescent
0	-17256.633181366225	-546.8835215579937	-16709.749659808233	4.253906815000127	2005.658421952123	36.50948524430684	1.0	1.0	1.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.5	0.001	0.001	9.999999999999987E-4	6.508610900401923E-16	0.9989539748953974	-16709.749659808233	0.0	-541.8301569721126
100000	-11123.098226067168	-800.0831627289866	-10323.015063338182	0.9450183498253117	2008.967310417298	38.53579226520048	4.021186874104169	5.942564643468121	0.391194017512437	8.071599394389187	0.38918523809557326	0.1784450774640512	0.20090165570545815	0.23146802873491715	0.21147010874661634	0.00454537711851706	0.029724984888931973	0.0183758554323547	0.7339905314331773	-3.817926258536987E-14	-10323.015063338182	0.0	-789.8191432867433
200000	-10572.148291821622	-836.0848638359473	-9736.063427985675	1.195210695286564	2008.7171180718367	41.84907375667624	10.696993533190394	4.802952233183781	0.18074197821033658	7.975718006364545	0.38689857578393755	0.1780654238910109	0.19337025200291433	0.24166574832213641	0.24708048212728742	0.005305849279160017	0.026761759541693436	0.017328153853049012	0.6684978149619515	3.913710858147152E-14	-9736.063427985675	0.0	-825.395275863502
300000	-10170.4553807238	-868.7040418521219	-9301.75133887168	0.9581449845042773	2008.9541837826189	44.0154906929002	9.707007280562765	8.775679049533577	0.3123646087744132	7.490108757161849	0.362820698098949	0.1807203528103803	0.21998064694822134	0.23647830214244875	0.26821190400649136	0.004635476937707426	0.019401538843277007	0.013278441844975631	0.6138374214722422	1.3556703729661144E-14	-9301.75133887168	0.0	-858.1826230782216
400000	-10034.62631301003	-903.1238621132461	-9131.502450896785	0.9839424337264403	2008.9283863333967	45.54175163331647	11.5456744546241	6.485406437891505	0.24822502768290938	8.357695800060487	0.3566586112927234	0.19239004433407336	0.19672569981872454	0.2542256445544781	0.25135373622328766	0.004107613238805105	0.016053082939151496	0.011085826998529662	0.5920885524376928	-5.084983149259412E-15	-9131.502450896785	0.0	-892.8008801572299
500000	-9866.722393119715	-937.1693773280206	-8929.553015791695	0.9203504853513518	2008.991978281772	48.01218856993693	13.828356734829825	8.977490544305901	0.28771285432746563	7.737594142615156	0.3718641805392933	0.17772612109942293	0.1956945282713219	0.2547151700899612	0.28002287623942185	0.004022880777575555	0.014850165415461285	0.010543505829815685	0.5733021287446252	8.175086794142669E-15	-8929.553015791695	0.0	-926.6117219385752
600000	-9670.194926157814	-921.0469864000848	-8749.14793975773	0.8541281922767933	2009.0582005748463	46.610126081963394	9.489293182000807	9.56984360501443	0.3513141975414865	8.24789814853862	0.3657259152716457	0.18408021154862197	0.20976359426919008	0.24043027891054142	0.31616774454918284	0.004756249419263463	0.014319542366358136	0.010509924633286758	0.5010677153984203	-5.85279547203843E-14	-8749.14793975773	0.0	-910.5374113055062
700000	-9483.007499488125	-889.2869798200533	-8593.720519668072	0.8498096799808824	2009.0625190871424	46.004769068382416	12.981621033683096	8.85157202639114	0.26891412636156015	9.056410733830916	0.3603254846531332	0.19293401506989705	0.21779776015902302	0.22894274011794602	0.23166073398790388	0.0047724198433114285	0.01306262383168727	0.009823970022732628	0.4646175809853	2.6566700979229827E-14	-8593.720519668072	0.0	-878.7341689853642
800000	-9436.294009481979	-885.5523638802972	-8550.741645601682	0.9278879610697891	2008.9844408060535	45.51102017104389	17.356447937801892	7.376027912981226	0.2043965332731318	7.040192619516725	0.35953436881254885	0.18488906382915718	0.22160328954207487	0.23397327781621816	0.3844565058364907	0.005323576094298736	0.013240725132963581	0.01016848704445452	0.42631396210307226	-1.0911757655052728E-14	-8550.741645601682	0.0	-874.897262317384
900000	-9363.64152705473	-890.2339852561545	-8473.407541798575	1.0008549447238368	2008.9114738223993	45.942471062252906	15.76826489967576	7.051037135645415	0.20774741742231248	7.858702459489098	0.3738244067919343	0.1735251343411917	0.20627254311586268	0.2463779157510103	0.2880030825018427	0.004852958523345818	0.01309922872749713	0.009885730821064682	0.4591448901342518	3.4369840067151034E-14	-8473.407541798575	0.0	-879.7984392788974
1000000	-9270.383542339641	-826.9308278311523	-8443.452714508488	0.8825744940084269	2009.0297542731148	42.9349114349499	11.677362585076278	7.736119089297704	0.24029739561938515	7.975983008761634	0.36529845960883944	0.19807500201354583	0.20221616987847538	0.23441036849913852	0.3088454661323179	0.00415520430729678	0.012364703790683978	0.009313271209096322	0.49668902098761564	-5.6357757044528736E-14	-8443.452714508488	0.0	-816.8516798207061
1100000	-9277.176292603974	-848.2447833456353	-8428.931509258338	0.8871762433893229	2009.0251525237338	44.33603592351721	44.567590209323704	6.49794065413895	0.08126129631959288	8.326125341936091	0.38086292765644514	0.16221263810983375	0.208864786592463	0.24805964764125715	0.40828554224990166	0.0050199417597555805	0.013725082662818883	0.0103704349353787	0.46418893401849026	2.644745845458496E-14	-8428.931509258338	0.0	-836.7011954012827
1200000	-9180.62951333607	-781.5835649237561	-8399.045948412315	0.8142428499600488	2009.0980859171632	41.46914693966391	10.527020434081296	10.056051858973515	0.2830642507551849	8.619100067568574	0.3634971175576076	0.18530538552668244	0.21639080206072506	0.23480669485498373	0.4279017917602554	0.006413978044790821	0.01252199600033435	0.010217463487959086	0.3225121915880684	-8.040260146646382E-15	-8399.045948412315	0.0	-770.7525982228561
1300000	-9164.024216772694	-789.5579570310609	-8374.466259741634	0.8259342295085825	2009.0863945376145	40.97605901604496	8.923888756139371	10.227708134055678	0.3225289424355479	7.9944882372539805	0.36452281475012616	0.19520406549297556	0.2094856245657417	0.2307874951911551	0.3773634542168308	0.004675172848667346	0.014574897846975021	0.010729733162100285	0.5139852059939362	-3.0292428664517937E-14	-8374.466259741634	0.0	-779.1093284270991
1400000	-9127.015838129813	-831.6055976682147	-8295.410240461599	0.8831512410316893	2009.0291775260914	43.01946091238023	13.429424474564323	8.05647344758555	0.24275511732971528	9.585392140686157	0.364351718821095	0.18593194011576125	0.20469397907235032	0.245022361990792	0.3659953898255054	0.005233105517236963	0.013540041945187811	0.010295674819755483	0.44231190369884754	2.574250847568735E-14	-8295.410240461599	0.0	-820.6272655006157
1500000	-9194.498985757598	-907.7059009833777	-8286.793084774221	0.9104051818135276	2009.0019235853097	46.100625958270435	11.756184790902076	8.463175012438054	0.2898916060746249	8.207940171971321	0.37247490770386366	0.18493655491423205	0.21513403481005708	0.22745450257184557	0.32820989988887644	0.004868772273420553	0.013158290748964208	0.009878406388792614	0.4596353746458878	1.760688572375882E-14	-8286.793084774221	0.0	-897.1744179405606
1600000	-9195.52844480936	-927.785920465354	-8267.742524344007	0.9551374384974406	2008.9571913286259	47.98519928744839	22.697888460746825	6.986301242978366	0.1789592322598202	9.63233392948785	0.34211702808104333	0.197658283360238	0.22289104781623512	0.23733364074248206	0.33439827209222656	0.004742512782573764	0.01119416677463843	0.008727004272555981	0.40469904023354397	2.048050018045563E-14	-8267.742524344007	0.0	-916.7049308777855
1700000	-9195.390930971107	-907.0354852267567	-8288.35544574435	0.88360297975098	2009.0287257873722	45.99200529046598	12.682130615110532	8.141294078615491	0.2784747212782985	10.670582302584048	0.3670404339527842	0.19868882916231836	0.19357145837086026	0.24069927851403564	0.2786823310389043	0.003939354735962758	0.010850938687487117	0.008181820527060301	0.46709277745827193	-8.695054019374155E-14	-8288.35544574435	0.0	-896.4229179263292
