# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Mon May 10 13:15:00 BST 2021 [seed=1620648899488]
# -working /home/mahan/Downloads/alignment_lab/For_publication/flu/HA_monthly_2009-2011/junLC_alignments_logistic.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	exponential.popSize	exponential.growthRate	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	external.rate	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	coalescent
17900000	-3692.655752043916	-149.02047704124294	-3543.635275002673	0.7385733648849223	2009.0614266351151	9.949878513356063	11.528122544381613	5.640279648819752	9.348983850927032	0.368787238629252	0.17108984759925894	0.2165558204606847	0.2435670933108052	0.4594679094953671	0.004445799941458647	0.010738985692182111	0.007789300580656372	0.41405511108692017	-3.532729408252628E-14	-3543.635275002673	0.0	-143.02487083259103
18000000	-3692.4617082381783	-133.2408927452136	-3559.2208154929644	0.8961962773889058	2008.903803722611	9.801787819390297	9.945173047214404	5.3484578128513	7.423201554732205	0.33976359089499897	0.18370151176101523	0.23921238772949485	0.23732250961449144	0.21663306761434753	0.004454269814174786	0.010318225663023952	0.007646643959716574	0.39662074650314433	-1.7900574112831424E-14	-3559.2208154929644	0.0	-128.33850969018917
18100000	-3708.9986445339687	-165.533418246144	-3543.465226287825	0.7796265241454043	2009.0203734758545	10.73547613031857	9.435392157953544	4.8097374724419675	8.718434855810324	0.37681169113726165	0.17973119509812419	0.22521799483648353	0.21823911892813122	0.06283753608137145	0.004281262701190654	0.009069982288931277	0.0068155587454782765	0.35845027732468193	-7.378604861951066E-15	-3543.465226287825	0.0	-160.91757044165598
18200000	-3718.5467623126083	-172.4136002494843	-3546.133162063124	1.0451964521608368	2008.7548035478392	12.262996958032941	2.4070654485264633	1.7974986523769116	10.20647961037098	0.3463535826546248	0.1762092522489373	0.21701107043476164	0.260426094661677	0.010400561087059324	0.0033830019404981013	0.00948155436009168	0.00621874585921253	0.4734606874429678	-1.49100629306031E-14	-3546.133162063124	0.0	-169.42163973690558
18300000	-3743.646226198095	-199.6664906744651	-3543.97973552363	0.8304836948642623	2008.9695163051356	12.1811968940823	8.532949523340111	4.206982411634012	6.999865863157282	0.3653658249331499	0.17678656415056984	0.225882614051207	0.23196499686507405	0.23018588966659465	0.0048864815736451	0.007670818234865093	0.006493289674014733	0.22176268695033757	-2.4875777417523125E-14	-3543.97973552363	0.0	-195.35477199486596
18400000	-3694.4546553477267	-147.68604963513684	-3546.7686057125898	0.8114782152129801	2008.988521784787	10.260779966695377	18.022978542448435	6.7321207778749965	8.131677772264755	0.3385738384818297	0.18047963988291796	0.23454535521840159	0.24640116641685167	0.24989776724020632	0.0041260088499154475	0.010672569682400946	0.007615670677397929	0.44189781084805546	-8.459952837440465E-15	-3546.7686057125898	0.0	-141.7794379675862
18500000	-3695.9976787567916	-162.96336361885187	-3533.0343151379398	0.7989157492387222	2009.0010842507613	10.68923997539101	11.852797293132324	5.433944242958804	10.458929925090791	0.3724493278091675	0.16832555761738505	0.21860629841094995	0.24061881616249808	0.3712163098458735	0.0052507690063495595	0.00934875448523553	0.007473412154416801	0.28064148541288	2.4892552475243437E-14	-3533.0343151379398	0.0	-156.95632962650498
18600000	-3679.68603811122	-123.06539997538556	-3556.6206381358347	0.822775129161068	2008.9772248708389	9.578680579257659	17.507354158633188	6.958522959396293	7.352796237078903	0.3815103703543986	0.18034606070827164	0.2107663199910493	0.22737724894628095	0.3443403488629486	0.004221860412890528	0.010235333092343667	0.007453962842648559	0.4155602106077989	-1.8036608424706067E-15	-3556.6206381358347	0.0	-117.13234838912798
18700000	-3708.73618812014	-170.5258402306748	-3538.210347889465	0.9345651802605518	2008.8654348197394	11.433870406483457	7.1762439345443285	4.557324887691898	10.23599099041447	0.3588201017426076	0.17010318466668706	0.23223839928394974	0.2388383143067561	0.3750338161888477	0.0028089800616943944	0.012356707324155733	0.007870956984385826	0.6282228883457137	2.787549996841388E-15	-3538.210347889465	0.0	-165.43825461120426
18800000	-3722.2337779022673	-174.76777750234086	-3547.4660003999265	0.8711483409800805	2008.92885165902	11.214260534786035	3.8356818449998213	3.3984948050192108	12.530325407752953	0.3563019464114652	0.1787909024366769	0.21525037948397688	0.24965677166788178	0.3243067278112834	0.002739200541638329	0.01015536940088195	0.006804919421927191	0.5740902821465368	8.591431773377662E-15	-3547.4660003999265	0.0	-170.25577469825836
18900000	-3695.2203122936085	-148.2696881370829	-3546.9506241565255	1.343459685234456	2008.4565403147656	11.416256618051468	3.231426979224428	2.57660214845462	8.682894122936734	0.3901651384226167	0.17145322054359313	0.20478086936497467	0.2336007716688165	0.07152540397589012	0.004771635653588649	0.009427277645887938	0.007170332820107909	0.32774063935304204	1.2623186149159995E-14	-3546.9506241565255	0.0	-144.89649482840912
19000000	-3663.2918278187904	-115.02683148414029	-3548.2649963346503	0.7165750592589395	2009.083424940741	8.909827397898793	14.193393638743904	6.591922350139022	6.848882595412918	0.33370755512198547	0.18051427975160692	0.22368690403511746	0.2620912610912913	0.2553789271070411	0.005962778309453112	0.010498847042092476	0.0086428981841422	0.2755113524084925	1.4260089038448412E-14	-3548.2649963346503	0.0	-109.42610507971777
19100000	-3673.716570844915	-135.89265930246995	-3537.8239115424453	0.7828383909698197	2009.0171616090302	9.478497523101995	44.23215746030653	8.83402929243492	8.881474047143554	0.35719865228258113	0.18072028728668108	0.22027326123035296	0.24180779920038595	0.8638433234525872	0.004875265115820662	0.01221116393000149	0.00884543628231404	0.4289060997247619	4.7749456316798115E-15	-3537.8239115424453	0.0	-126.92126954527224
19200000	-3725.967346449425	-184.45969903806923	-3541.5076474113557	0.7461225268021471	2009.0538774731979	10.87311507010133	109.87185431034821	9.894707204768242	15.388457631315296	0.3462476288949777	0.19325259871899667	0.2195422738057102	0.2409574985803164	0.3320501534715594	0.003651456220684536	0.008390768642956733	0.006437804336715972	0.39323794891779135	6.267883367126432E-15	-3541.5076474113557	0.0	-174.33103982209133
