# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Tue Apr 06 00:00:26 BST 2021 [seed=1617663625889]
# -working /home/mahan/Downloads/alignment_lab/For_publication/flu/HA_monthly_2009-2011/oct_alignments_logistic.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	logistic.popSize	logistic.growthRate	logistic.t50	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
0	-13769.858049662074	-507.3114901519406	-13262.546559510134	1.515813100139703	2008.3115841601343	27.987510987611504	1.0	0.1	1.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.5	1.0	1.0	-13262.546559510134	0.0	-466.0855503035905
100000	-9326.240527428496	-751.0206180427335	-8575.219909385762	0.729542064798944	2009.097855195475	35.45749979766686	3.5168252264376343	22.757799064409674	0.49240846085920903	6.640252251086804	0.3511877581415703	0.1649743096410221	0.21960923155563813	0.26422870066176996	0.21238084597732879	0.015634339441006503	0.015634339441006524	-8575.219909385762	0.0	-737.9161796283706
200000	-8797.476111417503	-792.5505613473518	-8004.925550070151	0.681062897428017	2009.146334362846	40.579534846799696	9.431852421173334	12.518940666990817	0.31235730424967356	8.3890762269099	0.36590780393915046	0.17751947693579018	0.2134261152044409	0.24314660392061885	0.18435591513330002	0.01100846908087329	0.011008469080873289	-8004.925550070151	0.0	-778.8533353731988
300000	-8544.185065243475	-877.2139417788025	-7666.971123464672	0.7453940021007599	2009.0820032581732	48.05385170584496	23.863122640428884	11.384073243766483	0.2361180612383019	8.779378795782534	0.36155620577840697	0.1834848030496431	0.21390852254783563	0.24105046862411492	0.2442112339585299	0.008539380464248304	0.008539380464248292	-7666.971123464672	0.0	-862.5322660431716
400000	-8273.230633688105	-845.054202757714	-7428.176430930391	0.8240768106114211	2009.0033204496626	45.34251198550911	127.89815836424053	9.379308472090571	0.06679488558541485	9.222007580301403	0.3677512682229114	0.18234434809589645	0.21686731956083125	0.23303706412036146	0.2632489311301002	0.008551182097662428	0.00855118209766243	-7428.176430930391	0.0	-828.5791106599455
500000	-8117.981364991532	-815.7300693478703	-7302.251295643662	0.7549331001390879	2009.0724641601348	44.641871218665884	216.95117387585188	9.0591814510891	0.03361075948383594	8.744593315584966	0.3710049290260607	0.18445184863092698	0.21170080336128733	0.23284241898172575	0.25812982454714334	0.007316962001399447	0.007316962001399453	-7302.251295643662	0.0	-799.1074670856535
600000	-8046.813560441829	-841.0083887554529	-7205.8051716863765	0.7413510962428593	2009.0860461640311	45.653563691891996	58.47673140049689	9.33747155023609	0.11077884253434908	9.911363731392752	0.3687133291102017	0.18035315674037944	0.20879974036672264	0.24213377378269757	0.33113617388530536	0.007466394717776175	0.007466394717776183	-7205.8051716863765	0.0	-825.340037433275
700000	-7921.414420311459	-820.33952570578	-7101.074894605679	0.8115895694192774	2009.0158076908547	44.96804469125528	79.21429808468524	9.594074584618173	0.0853324359632019	8.207161263382575	0.3439139275066985	0.19004425144175882	0.2290965686168926	0.23694525243465156	0.31716528878970346	0.0076413348422179	0.0076413348422178775	-7101.074894605679	0.0	-804.7210029211361
800000	-7841.5213069672	-817.7781870512765	-7023.743119915924	0.8721776280268027	2008.9552196322472	42.91348651138133	154.17576516844318	7.6004822109199015	0.03162365617180716	9.238867597968705	0.3746908797695366	0.19265284542728284	0.19654345432120696	0.23611282048197438	0.3934518001185256	0.00793011401752597	0.007930114017525988	-7023.743119915924	0.0	-801.490692219646
900000	-7796.095504424335	-763.8058086824215	-7032.289695741913	0.7891437981479879	2009.038253462126	41.31068983135453	54.9609626359055	10.083487044130207	0.10344374330786402	11.483475685623365	0.3561496328549298	0.18244804585860142	0.22508798423834764	0.23631433704812196	0.5223250719772722	0.00803998714603585	0.008039987146035854	-7032.289695741913	0.0	-747.5708406680773
1000000	-7738.912596851608	-765.4484659683886	-6973.46413088322	0.7424215814700952	2009.0849756788039	42.41155087070247	64.54238834470362	11.394034896492757	0.12126466056629356	7.862007790207848	0.3632472329971526	0.19007445630090514	0.20206308116320246	0.24461522953874057	0.29486969019543213	0.007511044319831487	0.007511044319831488	-6973.46413088322	0.0	-749.9548565789031
1100000	-7704.103959258395	-779.2572238702365	-6924.846735388158	0.7264564895130502	2009.1009407707609	42.31320243901471	32.9890906906829	11.069301843027912	0.1699251488177597	9.828331972504726	0.36548926258454517	0.17270592057947953	0.21086846543484686	0.2509363514011291	0.42604135856680675	0.007293288271256533	0.007293288271256524	-6924.846735388158	0.0	-763.9462985339337
1200000	-7706.277322123429	-802.2772503546423	-6904.000071768787	0.7812538827548231	2009.0461433775192	43.08128650324759	47.98986837534615	11.574453909633405	0.1560457317413027	8.477441494481422	0.36331693515202174	0.1693150818309785	0.21217655722092	0.25519142579608056	0.43860108707590595	0.007003363383405021	0.007003363383405017	-6904.000071768787	0.0	-786.6936738638412
1300000	-7633.866142991353	-778.3064948666724	-6855.55964812468	0.7916077495596993	2009.0357895107143	42.81794570212903	44.35785725128611	9.82374248510691	0.12428756334740437	11.142771241273161	0.3495647596348203	0.19116696279747838	0.21490100584642538	0.244367271721277	0.34488359893296505	0.007527285702258695	0.007527285702258683	-6855.55964812468	0.0	-762.7335970382406
1400000	-7643.391996790464	-827.3958385652202	-6815.996158225244	0.844359234843509	2008.9830380254305	43.780804846215744	38.674998324161464	8.198779344124743	0.1185167453831553	9.15492758393905	0.36292372703777503	0.1937770041399117	0.20510667675525054	0.23819259206706378	0.39982013179021814	0.007326100884287135	0.007326100884287124	-6815.996158225244	0.0	-812.3950573588535
1500000	-7658.546956517883	-839.9192617792571	-6818.627694738626	0.8428222402784953	2008.9845750199954	44.35731363810383	86.50167559302119	8.381993598242122	0.0672078179464523	7.825430731337622	0.35949348514516866	0.20146041283052732	0.19653375634665501	0.2425123456776499	0.40616982965654636	0.0068720442610485264	0.006872044261048548	-6818.627694738626	0.0	-824.3758206112993
1600000	-7594.937599034071	-796.0057984654668	-6798.931800568605	0.7178380645666739	2009.1095591957073	43.47799357513071	48.63189353707893	9.94674399832552	0.11957159404926804	9.993049812426465	0.3702006683601269	0.1598154569523325	0.22802016908441786	0.24196370560312352	0.37742677955477316	0.006160429767606518	0.006160429767606516	-6798.931800568605	0.0	-780.6137061789248
1700000	-7541.7632302965385	-767.0209578389574	-6774.742272457581	0.7304967282587097	2009.0969005320153	41.850613674674726	396.0552821644892	9.15681340790892	0.017055170347887182	7.2681089665138225	0.36207222444780957	0.18577317855821174	0.21541897242254127	0.2367356245714385	0.4122434584509856	0.006782202441231458	0.006782202441231467	-6774.742272457581	0.0	-749.8214673716545
1800000	-7605.417889968033	-835.6229682292615	-6769.794921738771	0.7891419144565618	2009.0382553458173	43.472917467747756	29.88489167318821	8.530658430464948	0.14855141431599092	10.055167983432051	0.3656527862048258	0.18160679105667496	0.21381375669555555	0.2389266660429447	0.5350445195312642	0.006965928464569516	0.006965928464569525	-6769.794921738771	0.0	-820.4135117389136
1900000	-7628.067103196305	-821.9516301458145	-6806.11547305049	0.7308003373385782	2009.0965969229353	42.999783585246725	69.10327486468074	8.643962078380246	0.08447493508065565	9.715502032532687	0.3670600304772471	0.18067769372404038	0.22174795526629376	0.23051432053241963	0.4753676022239505	0.006846789371725925	0.00684678937172591	-6806.11547305049	0.0	-806.0702213528912
2000000	-7563.011032117192	-780.7710737533332	-6782.239958363859	0.7390723210413871	2009.0883249392325	42.19142900789586	32.907468140512016	9.777134557518425	0.14471762979878072	9.233511110726715	0.3665703298013669	0.1839170541517739	0.2079819615894194	0.24153065445744037	0.32946485748719223	0.007400664836636395	0.007400664836636396	-6782.239958363859	0.0	-765.9308285642232
2100000	-7590.2600199692515	-791.02370248562	-6799.236317483632	0.7065034087962768	2009.1208938514776	41.67478735861483	17.669229099562955	9.908279091317286	0.20961093471315653	7.966338228437568	0.3595479220436209	0.17338584869573848	0.22165295090874726	0.2454132783518938	0.4927124517077261	0.007212403955208819	0.007212403955208821	-6799.236317483632	0.0	-776.721273660757
2200000	-7607.195829944313	-844.643324634931	-6762.5525053093825	0.9042262171551455	2008.9231710431188	44.399590137625	23.326489275660403	8.531162787006998	0.1816716935914389	10.199508314016215	0.36799867255934543	0.1852656913732648	0.21690602936353467	0.22982960670385585	0.5275682498367088	0.006437539538256514	0.006437539538256517	-6762.5525053093825	0.0	-829.6770415137381
2300000	-7629.906530233385	-878.1527468209722	-6751.753783412412	0.8294890591178922	2008.9979082011562	47.145663796841525	140.890786620894	8.326711964512924	0.05275749485523413	7.975628143157565	0.3653678965996001	0.17844182407119985	0.2190881923730524	0.2371020869561481	0.4950288315709002	0.006451007583418841	0.006451007583418842	-6751.753783412412	0.0	-861.7652341452255
2400000	-7621.808410712876	-828.3078228406112	-6793.500587872265	0.7599642850029519	2009.067432975271	44.68501020707329	19.7306538010758	10.873460155302507	0.23972996632768162	11.06878229650544	0.35367899006602155	0.17744596326358608	0.21726266016295556	0.25161238650743717	0.4496459284490045	0.006661845507780493	0.006661845507780481	-6793.500587872265	0.0	-813.2718207676613
2500000	-7597.119998776951	-816.5957038609507	-6780.524294916001	0.7720503557095547	2009.0553469045644	43.91608776527292	53.66182525301508	8.981336040614863	0.11187679451578537	8.377285336574738	0.33805470894506867	0.19723323695091116	0.21227000395267345	0.252442050151347	0.42507748356816333	0.005732664562147559	0.005732664562147556	-6780.524294916001	0.0	-801.3842649582681
2600000	-7587.668261951592	-815.7979986183846	-6771.870263333208	0.7926769418411467	2009.0347203184328	43.290550130683485	24.77868184656587	8.834071783966854	0.17057998239746647	9.507042842081132	0.36213824743493755	0.16217451191387458	0.2214147421102762	0.2542724985409116	0.41789059384589644	0.006943680210430555	0.006943680210430547	-6771.870263333208	0.0	-801.0806439339248
2700000	-7552.696925829374	-795.999857328927	-6756.697068500447	0.819461445815129	2009.007935814459	41.78880159615991	15.041194127114286	9.579987643888092	0.22127342969730968	10.433973527519472	0.3799043978342915	0.18928310407462984	0.20530139898013028	0.22551109911094863	0.4125193765154384	0.006729195339192628	0.006729195339192628	-6756.697068500447	0.0	-781.6167169569534
2800000	-7578.310936518127	-816.305752272078	-6762.005184246049	0.7920436314084239	2009.0353536288656	41.80772691389751	33.076191937728034	6.325275123153494	0.09231301262026984	8.544269457700203	0.3659442224569714	0.1880469717657662	0.2209096920574151	0.22509911371984717	0.46091601128246457	0.007736944065842532	0.007736944065842538	-6762.005184246049	0.0	-801.7763809883972
2900000	-7589.490413079322	-824.1654875956473	-6765.324925483675	0.8431140020680649	2008.984283258206	44.03739628341424	264.1638329312719	8.642921913691575	0.025737641689717313	10.193553281189716	0.35429990390536387	0.19329216938912572	0.2072626422417864	0.24514528446372347	0.49285647131640636	0.006205332515628809	0.006205332515628814	-6765.324925483675	0.0	-806.7803560026772
3000000	-7528.2188779036405	-766.1580391967915	-6762.060838706849	0.8273900780820476	2009.000007182192	41.13450698659058	453.1022334653572	7.8131131198798895	0.010282283091675304	8.95920444355596	0.36846002344006645	0.17898206043859807	0.2127541120435121	0.23980380407782298	0.4396785851462325	0.007990342971395177	0.007990342971395172	-6762.060838706849	0.0	-748.6279434526903
3100000	-7561.585389430174	-812.4802851115386	-6749.105104318635	0.9088012488838081	2008.9185960113903	42.861163786555714	78.32089605327764	7.15792227955988	0.053803912861510615	10.455764197045188	0.35343791948350306	0.18484596325551605	0.21596955504136628	0.2457465622196141	0.38280927197276193	0.006874136518172562	0.006874136518172565	-6749.105104318635	0.0	-796.882239092154
3200000	-7601.380885468532	-836.4431178573965	-6764.937767611135	0.7808902077288307	2009.0465070525452	43.77761521405995	185.01906667339372	7.023368417631815	0.02450260421371821	9.187791143572857	0.3642589030537292	0.19473701678559943	0.21444028697156683	0.22656379318910397	0.4830672700773247	0.006902371349196844	0.006902371349196839	-6764.937767611135	0.0	-819.9937997474177
3300000	-7579.890667918983	-839.0224382462239	-6740.868229672759	0.8801771429555252	2008.9472201173185	43.93589523011101	757.6638617134316	6.904887852646592	0.006360046043567969	9.147610663236563	0.3405878062708664	0.193767939135568	0.22153170080125417	0.2441125537923107	0.5885362085769743	0.0062128136512568655	0.006212813651256869	-6740.868229672759	0.0	-820.6565101446788
3400000	-7587.151235668744	-828.2755455667415	-6758.875690102003	0.8509368912360809	2008.9764603690378	42.83055499532111	223.2204217339419	5.190871037300653	0.012396634130783303	7.574291902101769	0.36274679415392164	0.20056665691584252	0.22034665303179463	0.21633989589844047	0.36437945962181595	0.007510646590813726	0.007510646590813735	-6758.875690102003	0.0	-812.631486869723
3500000	-7597.306572270187	-802.652109233782	-6794.654463036405	0.7875161818034041	2009.0398810784707	41.78960455281004	77.28449190260669	8.328293090357931	0.06701011048973515	10.446966227146016	0.37013798659519737	0.17776565326316457	0.2088411958135768	0.2432551643280607	0.46752730431708855	0.007256118716130644	0.007256118716130662	-6794.654463036405	0.0	-786.6313955524304
3600000	-7518.7317237828565	-745.8733739435053	-6772.858349839351	0.8231481581441986	2009.0042491021297	40.661086841790656	110.98821821594916	8.518705220142236	0.044655018174460354	8.722284161680493	0.34455717209667175	0.1798764158220675	0.2198176307654315	0.25574878131582873	0.6025742146862952	0.007226102130143811	0.007226102130143807	-6772.858349839351	0.0	-729.6282330813503
3700000	-7560.886153575897	-788.2585567681272	-6772.62759680777	0.8128187122246926	2009.0145785480493	42.59261559879928	67.53418182222174	9.896058898022025	0.08481476420852248	9.357205102086677	0.3601471405106568	0.1910711540960756	0.2080046917931551	0.24077701360011194	0.4030135240156076	0.007064077951326221	0.007064077951326241	-6772.62759680777	0.0	-772.5877155709094
3800000	-7507.866821940933	-764.3191567235741	-6743.547665217358	0.7353803787494754	2009.0920168815246	39.56798567367254	39.24759481946263	8.528075529333536	0.11171805458834626	9.446815628563206	0.37632574865942015	0.1846066790022847	0.20448100372438185	0.23458656861391267	0.3816365570847808	0.007600699770726062	0.007600699770726073	-6743.547665217358	0.0	-749.2809142734391
3900000	-7542.631650808874	-782.3406054604138	-6760.29104534846	0.9021949952335913	2008.9252022650403	40.8498176218496	73.05687304802225	7.096234734373854	0.05162117204894627	7.9647533567341	0.34944572644204375	0.17986059242628608	0.2262797911242971	0.24441389000737257	0.5886210419475684	0.007582252844031443	0.0075822528440314275	-6760.29104534846	0.0	-766.8952556572667
4000000	-7557.082971955313	-799.4446151494699	-6757.638356805843	0.7352446487725489	2009.0921526115014	42.82855323515776	50.53808101968235	8.990273538992696	0.09924150359174977	9.838235927617763	0.37148075071064435	0.16979765468540567	0.22833573596309736	0.23038585864085187	0.37715109452194834	0.006897989458788067	0.006897989458788075	-6757.638356805843	0.0	-784.119366363225
4100000	-7594.89734603333	-852.7304359704151	-6742.166910062915	0.8346968495160375	2008.9927004107578	45.35771117638822	290.6037002039264	8.209494620563154	0.02333832502822362	10.006141692989159	0.35255144416246437	0.18916295381590303	0.21805315745979315	0.2402324445618388	0.4349080165199051	0.006977518314219597	0.006977518314219607	-6742.166910062915	0.0	-835.3046828299689
4200000	-7583.11110691312	-842.9097515627777	-6740.201355350343	0.8025008770185965	2009.0248963832553	44.49676140604579	135.93452400896766	6.320874270921947	0.02856264363566191	9.824640369162447	0.368920961821618	0.17980680301374363	0.20814857451942234	0.24312366064521562	0.460791474237771	0.006906695787871801	0.006906695787871789	-6740.201355350343	0.0	-826.8625068499492
4300000	-7580.44633694682	-815.5640459267288	-6764.8822910200915	0.803729293787455	2009.0236679664865	42.59464865606312	298.80731992199713	7.249178447519571	0.016591349575547174	9.624034885830456	0.35757881611296205	0.183132496273456	0.22038572485402344	0.23890296275955838	0.5390779293040646	0.007586696790238871	0.00758669679023888	-6764.8822910200915	0.0	-798.2109653591258
4400000	-7494.894013977128	-739.7820691614976	-6755.1119448156305	0.7253972010957374	2009.1020000591782	40.687068033983	100.62816247484417	9.3814865142397	0.05575285471504673	7.83429519273117	0.3525266294370629	0.18390746648172207	0.2255517037143962	0.23801420036681847	0.5363368367612141	0.007073861664329396	0.007073861664329397	-6755.1119448156305	0.0	-723.8274585641283
4500000	-7490.484581118627	-734.2740922435877	-6756.210488875039	0.784205435948736	2009.0431918243253	40.27693604012889	61.5568531137721	9.13943983628563	0.08041868548796034	7.684413615693686	0.3521767256038585	0.19363241499496658	0.21063692081962626	0.24355393858154822	0.5830275013954513	0.007261519712232789	0.007261519712232787	-6756.210488875039	0.0	-718.7770205770249
4600000	-7511.466346243826	-746.2121658224264	-6765.254180421399	0.7823478296660924	2009.0450494306078	40.87581120493113	160.08918515772794	8.430045692825974	0.031771408935235	11.125680779431871	0.35791672416989684	0.1783302838288377	0.22471382393788428	0.2390391680633806	0.5407915782789449	0.006572670289203437	0.006572670289203462	-6765.254180421399	0.0	-729.340027325111
