# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Mon Apr 05 15:30:26 BST 2021 [seed=1617633025557]
# -working /home/mahan/Downloads/alignment_lab/For_publication/flu/HA_monthly_2009-2011/sep_alignments_logistic.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	logistic.popSize	logistic.growthRate	logistic.t50	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
0	-12608.730713725083	-467.1122265685783	-12141.618487156504	7.803652084136965	2001.996347915863	36.75089762087968	1.0	0.1	1.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.5	1.0	1.0	-12141.618487156504	0.0	-417.25910222491194
100000	-7391.7177747930355	-640.1460589935244	-6751.571715799511	0.698249485274591	2009.1017505147254	30.170947879188603	4.048529873101652	10.9423716288113	0.443247518048962	8.558127375700845	0.3536187981147325	0.18707900468035346	0.22866751746878705	0.23063467973612675	0.16207758446390558	0.010041904271748487	0.010041904271748493	-6751.571715799511	0.0	-627.1858015235003
200000	-6976.84412640596	-641.6812559620843	-6335.162870443876	0.707744519006307	2009.0922554809936	32.54164650438846	21.433731712075065	10.08049527329492	0.19807661220431907	5.988112138469986	0.3333654424891314	0.19143887052268566	0.21630920160667658	0.25888648538150505	0.19980112641110057	0.009674703652186221	0.009674703652186216	-6335.162870443876	0.0	-627.9023012533536
300000	-6772.861733664684	-626.8900415555399	-6145.971692109144	0.7804621454743471	2009.0195378545257	32.92823423783115	23.372950144191943	10.343151798573723	0.18077782575199017	7.323557287888231	0.37761739152742846	0.1737165629056044	0.20923838361947558	0.23942766194749038	0.26999509368034375	0.008152693238276365	0.008152693238276363	-6145.971692109144	0.0	-612.7489356837572
400000	-6695.8858408440865	-610.1227582433222	-6085.763082600764	0.7036508774243618	2009.0963491225757	33.30452676088811	46.4879768218536	10.867725930323221	0.12838680744843572	7.770165754941119	0.35405365297036484	0.18215231619259453	0.22155080558182152	0.24224322525521758	0.27360495107481064	0.0073335422460560785	0.007333542246056085	-6085.763082600764	0.0	-595.1795136043438
500000	-6641.778483749091	-616.6332545955311	-6025.14522915356	0.7597096523280708	2009.0402903476718	33.57730977224561	29.23263887352054	12.394194970344834	0.1926370251038573	8.34713021869883	0.36065380218620424	0.18407028428844266	0.20784900962964306	0.24742690389570818	0.2567353541727679	0.007610810506239718	0.007610810506239725	-6025.14522915356	0.0	-601.9221519822714
600000	-6545.627373039442	-625.2760396085846	-5920.351333430858	0.7312542547704164	2009.0687457452295	32.70568670730628	16.823049817114118	11.123215509223755	0.2224916326280703	8.939311191386357	0.3661262032921254	0.18629078050349238	0.200741377381271	0.24684163882310933	0.3041923508052115	0.007025962359203336	0.007025962359203332	-5920.351333430858	0.0	-611.1145782178844
700000	-6402.4508661065	-564.660250946002	-5837.790615160498	0.8950169867857846	2008.9049830132142	29.707076209534314	88.73856499490442	7.817720155427738	0.03932331414966776	8.750660786576047	0.3587186674491387	0.18464663289482217	0.2111267854758988	0.2455079141801387	0.4268530170550174	0.00798808811166258	0.007988088111662586	-5837.790615160498	0.0	-549.1693135382434
800000	-6378.046310610919	-527.3558152417571	-5850.690495369162	0.7360345975177149	2009.0639654024822	27.85715300164015	16.617794103422682	10.209274380642926	0.17445969201053715	9.897150196691175	0.3753068340328839	0.17936510253388882	0.21201496766938369	0.2333130957638426	0.2427706183033092	0.007597791188681069	0.007597791188681083	-5850.690495369162	0.0	-513.3033165351645
900000	-6396.437833787106	-603.4130925322949	-5793.024741254811	0.7638599879615752	2009.0361400120385	31.00409690965469	9.221070599536404	10.461964025838542	0.273701064992578	9.833574292406801	0.37299588095563446	0.19068547256392956	0.21615316172646817	0.2201654847539668	0.4526160044465106	0.007844224216155273	0.00784422421615527	-5793.024741254811	0.0	-589.3183547500174
1000000	-6411.95007281484	-634.8921729108727	-5777.057899903967	0.7372308560192771	2009.0627691439806	31.714176611976473	23.12989354015579	7.442076600633725	0.1316547062818252	10.309067470839281	0.3570062103833017	0.18538357570969818	0.21957953050943724	0.23803068339756167	0.2753919702610311	0.006509768214414687	0.00650976821441469	-5777.057899903967	0.0	-620.6616801530515
1100000	-6402.864954153836	-625.122570403802	-5777.742383750034	0.7103682984412621	2009.0896317015588	33.474180964794314	13.250015616164164	14.531142262863357	0.278380790824125	9.841108118073192	0.3645514056680825	0.17697132429676787	0.21875202740439412	0.23972524263075465	0.40095968671184407	0.006813152355974308	0.006813152355974311	-5777.742383750034	0.0	-610.7064092951672
1200000	-6303.372473774855	-541.5767130745118	-5761.795760700344	0.703866657863917	2009.096133342136	28.56395501072154	21.091826694391013	8.778271214787969	0.1319243134645027	8.96646639931372	0.36403202837219145	0.18956765670274103	0.2130873362419357	0.23331297868313072	0.4910868092179736	0.007770146980026888	0.0077701469800268924	-5761.795760700344	0.0	-527.136021924903
