# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Sat Jan 23 13:27:19 GMT 2021 [seed=1611408396427]
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	logistic.popSize	logistic.growthRate	logistic.t50	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
0	-138176.6468059802	-561.2464617297933	-137615.40034425043	1.6810707610827607	2019.0648308782615	32.38304334237491	1.0	0.1	1.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.5	1.0	1.0	-137615.40034425043	0.0	-515.6979278055077
10000	-74734.49047323558	-890.661763477669	-73843.82870975792	1.0179046669615035	2019.7279969723827	41.82322345639265	2.6734961573190916	12.127172374637805	0.6793226447045443	4.828039862531777	0.28927251546828664	0.17645897203622612	0.18490895669519594	0.3493595558002915	0.02196403693914533	0.0034546992884580815	0.003454699288458084	-73843.82870975792	0.0	-879.7209195209361
20000	-72796.65686933979	-1011.9240630178157	-71784.73280632198	0.9328086403174392	2019.8130929990268	47.12643218279247	3.564211119567634	13.816829126668543	0.6417933226634633	4.866185571060623	0.28455647955393015	0.17735049103743727	0.186715851532533	0.35137717787609984	0.0072097420744163185	0.0026476617358305882	0.00264766173583059	-71784.73280632198	0.0	-1000.9575934872486
30000	-71500.89968025862	-1120.7523141371662	-70380.14736612145	0.9342417730033011	2019.811659866341	53.2599587319672	5.3276198882305525	11.885504594945175	0.5773923691170447	4.938460892561142	0.2854864153815245	0.17631700890674482	0.186066069986454	0.352130505725277	0.0028132168633961977	0.0022183128304790398	0.002218312830479043	-70380.14736612145	0.0	-1109.6062287020814
40000	-70317.43950921095	-1154.6411670169934	-69162.79834219396	0.8859175269062177	2019.859984112438	55.355237538183125	6.721658139514649	12.19263730976982	0.5511576550542562	4.380333619790513	0.2842509023234341	0.1751898281883198	0.18680230888903376	0.3537569605992125	0.014197699527229216	0.0019907181522914033	0.0019907181522914007	-69162.79834219396	0.0	-1143.4799604395776
50000	-69511.44290547259	-1217.913260312827	-68293.52964515977	0.8904789822857225	2019.8554226570586	60.05768129004704	7.875961472176725	11.309876280321305	0.5318984031894775	4.982201991782912	0.2854229133654912	0.17765285445626294	0.18811959526506047	0.34880463691318553	0.0128504859640812	0.0018348144426078934	0.001834814442607893	-68293.52964515977	0.0	-1206.5098180847447
60000	-68959.70289440219	-1241.148662947802	-67718.55423145439	0.9117964911104487	2019.834105148234	62.27708642135304	9.117295190038943	11.83628029688082	0.5210883253698269	4.884339350149557	0.2839605727901098	0.1798187237850911	0.18397870092421628	0.3522420025005831	0.03827222164735231	0.0016441814234190136	0.0016441814234190155	-67718.55423145439	0.0	-1229.629875078443
70000	-68513.82226102753	-1269.3655236884304	-67244.45673733909	0.9481909163732696	2019.797710722971	64.99102829310013	10.600102641677621	11.742734427173135	0.49208742800928273	4.842742755340094	0.28709571458817323	0.17875050855681354	0.1853413917275797	0.3488123851274337	0.036040784347559786	0.0015748988863979062	0.001574898886397909	-67244.45673733909	0.0	-1257.7648810489054
80000	-68167.66557901107	-1276.8275276671907	-66890.83805134388	0.8895646757328118	2019.8563369636115	65.61567008180296	11.902193632089485	12.859395884115642	0.49897090637504976	4.901074262379503	0.2900529637012575	0.1751281143633456	0.1837846002748129	0.3510343216605841	0.018740823914228016	0.0014937149811229135	0.0014937149811229135	-66890.83805134388	0.0	-1265.0986239528002
90000	-67794.85696127811	-1315.0639863539564	-66479.79297492416	0.9065373104504707	2019.839364328894	68.62945442017205	14.40285789275833	10.508322553405547	0.4590092271605723	4.686371040937358	0.28833905217439304	0.17553439274333701	0.1828485170420591	0.353278038040211	0.03936127372172281	0.0014502836877172917	0.0014502836877172917	-66479.79297492416	0.0	-1303.2318714750504
100000	-67585.49332267913	-1333.608979734077	-66251.88434294505	0.9118964097475262	2019.8340052295969	70.03143931430033	13.485459220179834	10.578206756166056	0.4530726551466139	5.089686146898263	0.2850223862871766	0.1772772834219489	0.18284247383088395	0.35485785645999074	0.02413472265202948	0.001378588664485674	0.0013785886644856775	-66251.88434294505	0.0	-1321.8372698749158
110000	-67278.81976047777	-1345.543390069952	-65933.27637040781	0.9384333532202775	2019.807468286124	70.99914131736826	19.1174804681194	10.302533218834075	0.426082948451008	5.091647941942217	0.28844799198713894	0.17336071103237968	0.1869646734246222	0.3512266235558592	0.04349609361728032	0.0012619007107308742	0.0012619007107308752	-65933.27637040781	0.0	-1333.3506385934004
120000	-66996.89120126113	-1340.7276597353177	-65656.1635415258	0.9742158838961652	2019.771685755448	70.81175922458152	20.616977773391298	10.630593640667545	0.418856835590045	4.446352017782174	0.2917977537562722	0.17495188745525855	0.18707491383348335	0.346175444954986	0.007616963001867985	0.0012301256554962281	0.0012301256554962262	-65656.1635415258	0.0	-1328.7054229290884
130000	-66761.68757001213	-1327.943064043507	-65433.74450596862	1.0102959136483693	2019.735605725696	70.29741964367864	24.60651707878348	8.884220043228149	0.365743945839913	4.713060530999503	0.2837695558679288	0.18143770090406433	0.18374913319838956	0.35104361002961726	0.005049708467451179	0.0012959105624072154	0.0012959105624072117	-65433.74450596862	0.0	-1315.697156759472
140000	-66528.04799814039	-1329.4623786288846	-65198.585619511505	0.914367291322982	2019.8315343480213	70.29603582614246	25.985460217323663	9.532377608340616	0.3653026568643873	4.557671299640736	0.28513503608315544	0.1769903029509203	0.18755118570055324	0.35032347526537094	0.027005043535815308	0.0012491582028424336	0.0012491582028424332	-65198.585619511505	0.0	-1317.1489824882465
150000	-66342.52015033645	-1340.8294456531626	-65001.69070468329	0.9626051925440378	2019.7832964468003	71.88972362697103	20.49517923408517	9.524311885774162	0.3985619305266825	4.653303303425587	0.2833931782528513	0.17816943480198874	0.1865141133508225	0.35192327359433756	0.02161937510853435	0.0012169788659312272	0.0012169788659312294	-65001.69070468329	0.0	-1328.8008884512467
160000	-66123.12611085737	-1344.8471013391015	-64778.279009518265	0.9266580704685846	2019.8192435688757	72.47270739295085	24.391110050239693	9.304153978570472	0.3665864763463828	5.123369091241094	0.287095505428462	0.1761798481279789	0.18619539252099887	0.3505292539225603	0.044567507797396405	0.0012057642324200548	0.0012057642324200537	-64778.279009518265	0.0	-1332.4691810843258
170000	-65953.55698031311	-1367.1405853415347	-64586.41639497157	0.977466387635208	2019.7684352517092	74.37930691787675	28.405339456906233	10.09235314527777	0.38692094578518305	5.1321388291078955	0.28488614102000315	0.17673458477429776	0.19060104186708637	0.3477782323386129	0.005937677569425556	0.001133227873572625	0.001133227873572625	-64586.41639497157	0.0	-1354.583950462372
180000	-65818.7280819085	-1380.1336837523008	-64438.5943981562	0.910790701683163	2019.835110937661	75.56133893507825	27.37959772067396	11.041397403234104	0.39333724650297086	5.0200526762760695	0.2901476095512754	0.17809761425259757	0.18768665295531853	0.3440681232408087	0.009387696692196464	0.0011127465247615918	0.0011127465247615903	-64438.5943981562	0.0	-1367.650526105093
190000	-65615.00213131026	-1370.714952305248	-64244.28717900502	0.9383689141519403	2019.8075327251925	74.82792410261985	27.9475298507734	11.171707395724	0.39682631564925414	4.960823862056916	0.28980222972711467	0.17493597317224618	0.18871718391480993	0.34654461318582946	0.0544227199985338	0.0011304873649999971	0.0011304873649999989	-64244.28717900502	0.0	-1358.1023428914782
200000	-65418.12278771364	-1365.215898992117	-64052.906888721525	0.9691667945796191	2019.7767348447646	73.87682569945324	26.5391057776357	9.818036147906056	0.3757584543403219	5.103757956524009	0.2864912642312778	0.1779531774043956	0.1878650500770593	0.34769050828726755	0.024149792515239594	0.0010670886341034708	0.0010670886341034697	-64052.906888721525	0.0	-1352.8020117319518
210000	-65312.93549108387	-1381.1876078082923	-63931.74788327557	0.9445484071666882	2019.8013532321777	74.62097061335204	27.931880309390777	10.085613761359605	0.3726394870782815	4.557079109198762	0.2838635773170902	0.17318986016055637	0.18465716654288925	0.3582893959794645	0.022681504171348964	0.001067109635204336	0.001067109635204335	-63931.74788327557	0.0	-1368.8607698445571
220000	-65184.00561210954	-1381.8832117202405	-63802.1224003893	0.9211725647833838	2019.824729074561	74.14541374612024	24.444466638709894	11.724135684314227	0.4234016420717546	4.243284368996366	0.2874352115258992	0.1758996627378815	0.18876346010719888	0.3479016656290208	0.030638293574245416	0.0011246096143038052	0.00112460961430381	-63802.1224003893	0.0	-1369.6653746120935
230000	-65129.789126318574	-1394.8459545443623	-63734.94317177421	0.9185185226497639	2019.8273831166946	75.34682953902755	19.93310981648435	11.420443336401187	0.4519548125249033	4.644435852288655	0.2901357050242502	0.17805072882855486	0.18396711230373713	0.3478464538434581	0.036143322965293	0.0010503582591986443	0.0010503582591986425	-63734.94317177421	0.0	-1382.7935101349126
240000	-64996.71967879069	-1385.6194240329023	-63611.10025475779	0.8925371233042929	2019.85336451604	74.72106885223725	22.58085522214294	11.791264152278973	0.44253810646868735	4.72363961010959	0.2908115986344677	0.1761617312620828	0.1875766276667398	0.3454500424367099	0.01745350075735124	0.0010686485778333833	0.0010686485778333827	-63611.10025475779	0.0	-1373.3965984024544
250000	-64962.13761267394	-1376.164224298646	-63585.97338837529	0.8909849515976601	2019.8549166877467	75.26909033266826	19.870175667731317	12.056832068220366	0.4529113320289202	4.6092243109834445	0.28654823680114005	0.1757828362417985	0.18942829739797568	0.348240629559086	0.03986420843538379	0.001053625536020205	0.0010536255360202055	-63585.97338837529	0.0	-1364.1085648640117
