# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Mon May 10 13:21:18 BST 2021 [seed=1620649277382]
# -working /home/mahan/Downloads/alignment_lab/For_publication/alignments/janLC_alignments_logistic.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	exponential.popSize	exponential.growthRate	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	external.rate	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	coalescent
3100000	-40950.86810077827	5.458036423289909	-40956.32613720156	0.36465014819919833	2019.7173170649155	2.584229459722464	0.8624280564598439	9.215308522296565	9.638073475385834	0.2987200334215633	0.18664792175587427	0.1975043488919457	0.31712769593061446	0.16099032547274522	2.1036712141798487E-4	0.0019239552930215935	0.0010334436371847448	0.7917924837914683	-2.4529292641000694E-15	-40956.32613720156	0.0	7.075665293928138
3200000	-40920.3241338293	34.26920302659511	-40954.5933368559	0.14894574075796435	2019.9330214723568	1.374496140092792	0.44195224152175994	10.382207773298903	3.2845567730216767	0.29766232902547707	0.18352676750124994	0.19801828504225916	0.32079261843101176	0.06917528440744142	2.6771202382654374E-4	0.0028801881710242656	0.0015260054440865772	0.8179158584725257	NaN	-40954.5933368559	0.0	34.66879479554391
3300000	-40904.35724422009	43.102965992819534	-40947.46021021291	0.1470080213299314	2019.9349591917849	1.2529223676664367	0.4786959251317457	18.566421333315034	5.6603657041428095	0.29895666359119666	0.18560186831977504	0.19510361024162612	0.32033785784739993	0.034330152206501964	2.2404543369669477E-4	0.0028284141330124288	0.0014680396466268657	0.8403923903105742	-1.920359446534535E-15	-40947.46021021291	0.0	44.25806620663748
3400000	-40889.83281339689	62.72797815392843	-40952.560791550815	0.14939148568793564	2019.9325757274269	0.9201525645440023	0.21490819487560658	13.600719410022041	3.10674755079149	0.2956980200529021	0.1857695905798831	0.19568528809558483	0.3228471012716277	0.8348939968480917	3.220604841460185E-4	0.005637175253197471	0.0028788145270328587	0.8776883656650433	1.8695168352931047E-15	-40952.560791550815	0.0	65.13184234586618
3500000	-40956.96763576605	-14.046149442523763	-40942.921486323525	0.6462343854150101	2019.4357328276997	4.154532284732433	0.9012457895346907	3.957947045567405	4.375577106238377	0.29621195213206536	0.1868438567215429	0.19604801262061397	0.32089617852577595	0.08579371583546858	1.3015962168908587E-4	0.0010642653182663074	5.584735695288393E-4	0.7716559939420349	-1.082593470372001E-15	-40942.921486323525	0.0	-14.841098590032416
3600000	-40950.459199957426	8.07744966374148	-40958.536649621165	0.2708498288575355	2019.8111173842572	2.2055359687338036	0.3731840251412462	4.140960118769884	5.284963491584108	0.29286956373964884	0.19113759753181425	0.19703660532044645	0.3189562334080889	0.9820145460680669	1.2543207812469806E-4	0.0017107138543736885	8.948534630833006E-4	0.8501992606865826	2.367869902985155E-15	-40958.536649621165	0.0	9.64448492396659
3700000	-40954.057429650675	-13.1198040007842	-40940.93762564989	0.7542737205401946	2019.3276934925746	4.348717668637309	0.8533575916618475	3.1086344178682417	4.972880248216441	0.2993191980135296	0.18356475837331143	0.19662827368405386	0.3204877699291034	0.9699117994434542	7.242104119868834E-5	0.001393519570522972	5.394899818425917E-4	0.8866220220227145	1.4144490518097941E-15	-40940.93762564989	0.0	-12.22460900496814
3800000	-40956.27965126917	-17.594515622843037	-40938.68513564633	0.5538360955788535	2019.5281311175358	3.941630665314141	0.917722636847574	1.5320486351941354	4.097015265188802	0.29598834674551616	0.18378560372661962	0.19611780507227106	0.32410824445559155	0.35042330858226145	8.295512652559455E-5	0.0012371014692897052	5.843607778466811E-4	0.8607430246855824	-2.1714386508990954E-15	-40938.68513564633	0.0	-18.052883830769428
3900000	-40973.60355892223	-22.854253923221705	-40950.74930499901	1.1377665428237373	2018.944200670291	6.1085182406301755	0.4473425873623556	-1.427019701361124	5.569680491530029	0.29790251072205426	0.1843089665153552	0.1929673015033593	0.3248212212592297	0.14839955469317265	2.35890340609035E-5	0.0015667316169721618	4.224642906088895E-4	0.9530321026383161	4.245352931755449E-15	-40950.74930499901	0.0	-24.703025241015652
4000000	-40917.15312458593	28.115390228684703	-40945.26851481461	0.17445528301925695	2019.9075119300953	1.5942004082008907	1.899944456617855	25.906827166340467	4.584255503924037	0.3010427740081755	0.182841000986218	0.19445967376186504	0.32165655124374004	0.16705804319510587	1.507557831146593E-4	0.0021088291162303565	0.001312286766045453	0.853272702144887	7.679461034742805E-16	-40945.26851481461	0.0	29.745270315255443
4100000	-40961.0450333346	-15.422869572218934	-40945.62216376238	0.3774857827953225	2019.7044814303194	3.7043384314571086	1.6250400374676786	9.030376448117906	2.587778859387391	0.2966147321649007	0.1812204997336887	0.1975992075579184	0.32456556054349034	0.026102566319220966	1.8793716827709435E-4	6.788703257598821E-4	5.12535505987095E-4	0.5618097184030942	-2.0206841826881054E-15	-40945.62216376238	0.0	-16.341396059744913
4200000	-40941.4585991185	12.385121572914272	-40953.84372069142	0.30083247984521105	2019.7811347332695	2.2027943061425233	0.37194838367530153	3.3229760897158918	2.8287516108614605	0.29417808810567564	0.1867161738422294	0.19894532283497166	0.3201604152171214	0.3308317115442871	8.43307398220195E-5	0.002193401464676195	0.0011563874833468125	0.9104275059635318	8.338778457670782E-17	-40953.84372069142	0.0	11.801939219091542
4300000	-40936.45290673649	14.49243646700419	-40950.9453432035	0.22523384954059397	2019.856733363574	2.012779729105204	1.0787003214304014	18.691509639289364	3.2795975369220756	0.3058290244975644	0.1801290704624	0.19442015069398327	0.3196217543460503	0.7916065287133581	2.5593267940070074E-4	0.001919147414793261	0.0011921240610145703	0.7548225001090522	-1.4231036608539535E-15	-40950.9453432035	0.0	16.398031364809967
4400000	-40921.3107330426	32.84176890058776	-40954.15250194319	0.21576283011341046	2019.8662043830013	1.5027579982116435	0.5819096456840652	17.98268431673772	4.4840460290554764	0.2974650644626719	0.1797918425931165	0.19780092600717175	0.32494216693703776	0.3454473270946775	2.0014841837688493E-4	0.0019908386819173216	0.0012925982823201554	0.8057347137184415	-1.2645043995552912E-15	-40954.15250194319	0.0	33.98922261745396
4500000	-40897.90834263133	48.966958312349334	-40946.87530094368	0.1887915749043402	2019.8931756382103	1.22630367153066	0.27962388984700237	11.958609893034659	3.3672768405687075	0.2953122666355597	0.18749056293229363	0.19686813244535417	0.32032903798679035	0.03330444685563926	2.857549107826079E-4	0.003634979427467641	0.0018589075714868584	0.8413863326900324	1.7328591244648311E-15	-40946.87530094368	0.0	49.378525463834016
4600000	-40910.21247258548	38.928181560963054	-40949.140654146446	0.2150185900639921	2019.8669486230508	1.3803592010601315	0.4282365568519253	12.584462376417456	4.341715041173165	0.2967488939565519	0.18884146252098327	0.19782560890502401	0.3165840346174381	0.42919115808865316	1.5703915190790337E-4	0.00450654260638074	0.001930103045022406	0.9168660065802178	4.700530345156426E-16	-40949.140654146446	0.0	40.34547340567362
4700000	-40928.364863939634	17.288289443692175	-40945.653153383326	0.3627205936936666	2019.719246619421	2.1682965422570946	0.40164860871170077	4.897087532380115	4.956583714494591	0.29795987360670056	0.18478070464001844	0.19813781345187398	0.31912160830140457	0.3788807721601703	1.333801774849535E-4	0.0021248706711791162	0.0010342121670486703	0.8680224353462701	-2.0090777434593743E-15	-40945.653153383326	0.0	17.761176663464603
4800000	-40983.80747616778	-30.701208297396004	-40953.10626787038	0.5315238921307446	2019.550443320984	4.777298222804964	3.4979957296038156	8.54950365917954	5.458932020437316	0.29607692485019527	0.18553882016445838	0.1953061290069651	0.3230781259783787	0.2278316036479198	7.041194899766948E-5	7.257636762769154E-4	4.8243858934712407E-4	0.8113626435166793	-1.2299871499948663E-15	-40953.10626787038	0.0	-30.289564945994762
4900000	-40899.70926024144	46.201429651996094	-40945.91068989344	0.16388591156788498	2019.9180813015469	1.1775529221263525	0.30436957754410515	14.317547149410133	4.0501216921100385	0.29960233904110684	0.18363107268616147	0.19375762885786957	0.3230089594148595	0.8968910200198182	3.8067421678310395E-4	0.0036692258085488155	0.0020150630001388443	0.8006230194430167	-2.3798464158868296E-15	-40945.91068989344	0.0	48.8107151611617
5000000	-40877.595715382486	73.47701343105511	-40951.07272881354	0.13060393371013848	2019.9513632794046	0.863075595127004	0.6720227672406621	32.64772626543202	4.154878583874874	0.30260025399382995	0.179879387870575	0.19735456932608453	0.3201657888095078	0.002827767425935493	2.2978676349264953E-4	0.005102702901149155	0.0026615339015011305	0.8987617960035126	-2.7069616540419992E-15	-40951.07272881354	0.0	75.17367633908758
5100000	-40945.54305118952	-2.9583772200286744	-40942.58467396949	0.44949970064211336	2019.6324675124727	3.2101126908205044	0.6302533729875345	3.4314367621906974	4.375015350564547	0.3014665758391335	0.18000996656771368	0.19570100904381044	0.3228224485493396	0.04310221168937221	9.426051133706E-5	0.0014262456771061238	7.203681424587725E-4	0.8623793197663936	-5.611553672434888E-16	-40942.58467396949	0.0	-3.8442539330822867
5200000	-40903.97078654602	42.88789701587236	-40946.85868356189	0.14334426520005042	2019.9386229479146	1.1941047049037885	0.36744720272351916	20.137631368781662	5.303732610845314	0.3007533936395197	0.18101479682049157	0.19606299504665783	0.32216881449332796	0.704475073921684	3.006322850454507E-4	0.0038843382096778417	0.0022782640443730147	0.843405281544146	2.0816022605873568E-15	-40946.85868356189	0.0	45.518710367098365
5300000	-40944.15864842275	5.933660846907863	-40950.09230926966	0.26523967360141665	2019.8167275395133	2.3638709386847916	1.2776444015933563	17.982174379167105	3.2844056212909787	0.29935460502706474	0.1856237886952251	0.19804888982592367	0.31697271645178365	0.05054701452175992	1.924909761005588E-4	0.0017566390114193643	0.001031723440844425	0.7914183464436193	-3.972833243558795E-15	-40950.09230926966	0.0	6.13819157000163
